number,title,tag1,tag2,tag3,tag4
PD0285/AR/2500/260,Figure 1 Areas for General Watching Brief (Sheet 5 of 6),ARCH,Drawing
PD0285/AR/2500/261,Figure 1 Areas for General Watching Brief (Sheet 6 of 6),ARCH,Drawing
PD0285/AR/500/266,Figure 1 Area for Detailed Excavation,ARCH,Drawing
PD0285/AR/5000/275,Figure 1.1 Location of Topographical Survey Areas Sheet 1 of 4,ARCH,Drawing
PD0285/AR/5000/276,Figure 1.2 Location of Topographical Survey Areas Sheet 2 of 4,ARCH,Drawing
PD0285/AR/5000/277,Figure 1.3 Location of Topographical Survey Areas Sheet 3 of 4,ARCH,Drawing
PD0285/AR/5000/278,Figure 1.4 Location of Topographical Survey Areas Sheet 4 of 4,ARCH,Drawing
PD0285/AR/200/279,Figure 2 Area H1A,ARCH,Drawing
PD0285/AR/200/280,Figure 3 Area H1B,ARCH,Drawing
PD0285/AR/300/281,Figure 4 Area H5,ARCH,Drawing
PD0285/AR/500/282,Figure 5 Area H6,ARCH,Drawing
PD0285/AR/300/283,Figure 5.1 Area H6 Sheet 1 of 3,ARCH,Drawing
PD0285/AR/300/284,Figure 5.2 Area H6 Sheet 2 of 3,ARCH,Drawing
PD0285/AR/300/285,Figure 5.3 Area H6 Sheet 3 of 3,ARCH,Drawing
PD0285/AR/250/286,Figure 6 Area H9,ARCH,Drawing
PD0285/AR/250/287,Figure 8 Area H21,ARCH,Drawing
PD0285/AR/250/288,Figure 9 Area H33,ARCH,Drawing
PD0285/AR/300/289,Figure 10 Area H34,ARCH,Drawing
PD0285/AR/250/290,Figure 11 Area H60,ARCH,Drawing
PD0285/AR/300/291,Figure 13 Area H53/H62,ARCH,Drawing
PD0285/AR/500/292,Figure 14 Area H65,ARCH,Drawing
PD0285/AR/200/293,Figure 16 Area H74,ARCH,Drawing
PD0285/AR/200/294,Figure 17 Area H106,ARCH,Drawing
PD0285/AR/250/295,Figure 12 Area H127,ARCH,Drawing
PD0285/AR/500/296,Figure 15 Area H137,ARCH,Drawing
PD0285/AR/500/297,Figure 7 Area H140,ARCH,Drawing
PD0285/AR/5000/298,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/299,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/300,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1250/301,Figure 1 Location of Pressure Sensors,ARCH,Drawing
PD0285/AR/750/303,Figure 1 Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/305,Figure 1 Archaeological Works (Newfield Farm Access Tracks),ARCH,Drawing
