ID,AB7
1449,2012-03-27
1450,2012-03-27
1451,2012-03-27
1452,2012-03-27
1453,2012-03-27
1454,2012-03-27
1455,2012-03-27
1456,2012-03-27
1457,2012-03-27
1458,2012-03-27
1459,2012-03-27
1460,2012-03-27
1461,2012-03-27
1462,2012-03-27
1463,2012-03-27
1464,2012-03-27
1465,2012-03-27
1466,2012-03-27
1467,2012-03-27
1468,2012-03-27
1469,2012-03-27
1470,2012-03-27
1471,2012-03-27
1472,2012-03-27
1473,2012-03-27
1474,2012-03-27
1475,2012-04-04
1476,2012-04-04
1477,2012-04-04
1478,2012-04-04
1479,2012-04-04
1480,2012-04-04
1481,2012-04-04
1482,2012-04-04
1483,2012-04-04
1484,2012-04-04
1485,2012-04-04
1486,2012-04-04
1487,2012-04-04
1488,2012-04-04
1489,2012-04-04
1490,2012-04-04
1491,2012-04-04
1492,2012-04-04
1493,2012-04-04
1494,2012-04-04
1495,2012-04-04
1496,2012-04-04
1497,2012-04-04
1498,2012-04-04
1499,2012-04-04
1500,2012-04-04
1501,2012-04-04
1502,2012-04-04
1503,2012-04-04
1504,2012-04-04
1505,2012-04-04
1506,2012-04-04
1507,2012-04-04
1508,2012-04-04
1509,2012-04-04
1510,2012-04-04
1511,2012-04-04
1512,2012-04-04
1513,2012-04-04
1514,2012-04-04
1515,2012-04-04
1516,2012-04-04
1517,2012-04-04
1518,2012-04-04
1519,2012-04-04
1520,2012-04-04
1521,2012-04-04
1522,2012-04-12
1523,2012-04-12
1524,2012-04-12
1525,2012-04-12
1526,2012-04-12
1527,2012-04-12
1528,2012-04-12
1529,2012-04-12
1530,2012-04-12
1531,2012-04-12
1532,2012-04-12
1533,2012-04-12
1534,2012-04-12
1535,2012-04-12
1536,2012-04-12
1537,2012-04-12
1538,2012-04-12
1539,2012-04-12
1540,2012-04-12
