PD0285/EC/100/291,NP Ecology Pond 5,ECOL,Drawing
PD0285/EC/125/292,Pond 7 Layout,ECOL,Drawing
PD0285/EC/125/293,Pond 8 Layout,ECOL,Drawing
PD0285/EC/100/294,NP Ecology Pond 6 Layout,ECOL,Drawing
PD0285/EC/100/295,NP Ecology Pond 9,ECOL,Drawing
PD0285/EC/250/296,Pond 10,ECOL,Drawing
PD0285/EC/250/299,Pond 13,ECOL,Drawing
PD0285/EC/250/300,NP Ecology Pond 12,ECOL,Drawing
PD0285/EC/50000/306,Figure 1 Bat Roost Potential Survey - Fosse Farm,ECOL,Drawing
PD0285/EC/500/307,NP Ecology Moor Lane Special Balancing Area,ECOL,Drawing
PD2085/EC/500/308,Ponds 7 & 8 Layout,ECOL,Drawing
PD0285/EC/000/312,Moisture Barrier  for NP Ecology Ponds 6-13,ECOL,Drawing
PD0285/EC/2500/337,Figure 1 Location of Pond 11,ECOL,Drawing
PD0285/EC/2500/338,Figure 2 Habitat Loss Associated with Roehoe Cluster,ECOL,Drawing
PD0285/EC/200/339,"Figure 3 Initial Temporary Amphibian Layout (Stages 1, 2 & 3)",ECOL,Drawing
PD0285/EC/1250/340,Figure 4 Final Temporary Amphbian Layout as submitted for EPSL,ECOL,Drawing
PD0285/EC/00/341,Figure 5 Total Number of Amphibians Captured per day,ECOL,Drawing
PD0285/EC/00/342,Figure 6 Cumulative Amphibian Captures,ECOL,Drawing
PD0285/EC/1500/343,Bat Box Locations Borders Wood,ECOL,Drawing
PD0285/EC/1000/344,Location of Sett #50 and Location of Entrances to be Closed,ECOL,Drawing
PD0285/AR/001,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/002,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/003,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/004,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/2500/001,Areas 1 to 3 for Metal Detecting Survey,ARCH,Drawing
PD0285/AR/2500/002,Areas 1 to 3 for Metal Detecting Survey,ARCH,Drawing
PD0285/AR/2500/003,Areas 1 to 3 for Metal Detecting Survey,ARCH,Drawing
PD0285/AR/5000/006,Location of Geophysical Survey - Alternative Pond Site,ARCH,Drawing
PD0285/AR/5000/007,Location of Farndon Fields (Site 25) and Hawton Lane (Site 28) FCA-E Surface Artefact Collection Areas,ARCH,Drawing
PD0285/AR/2500/012,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/013,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/014,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/015,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/016,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/017,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/018,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/019,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/020,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/021,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/022,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/023,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/024,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/025,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/026,Archaeological Mitigation Works,ARCH,Drawing
